gaze_ts,worldFrame,confidence,world_gazeX,world_gazeY,ref_gazeX,ref_gazeY,mapped,number_matches
1703060769533.602,280.0,1.0,304.29262500000004,165.75375,265.59,274.357,True,175.0
1703060769540.022,280.0,1.0,299.915625,165.58312500000002,262.293,274.357,True,175.0
1703060769543.004,280.0,1.0,300.02625,166.62562499999999,262.354,275.077,True,175.0
1703060769549.217,280.0,1.0,301.81462500000004,169.01812499999997,263.654,276.687,True,175.0
1703060769556.917,280.0,1.0,307.05975,169.21724999999998,267.601,276.676,True,175.0
1703060769558.584,280.0,1.0,304.777875,167.585625,265.918,275.611,True,175.0
1703060769565.0178,280.0,1.0,306.627,173.79600000000002,267.185,279.864,True,175.0
1703060769568.4192,280.0,1.0,306.330375,173.1525,266.974,279.426,True,175.0
1703060769574.3408,280.0,1.0,306.06075000000004,166.5405,266.904,274.853,True,175.0
1703060769580.572,280.0,1.0,308.20050000000003,167.60775,268.489,275.532,True,175.0
1703060769583.957,280.0,1.0,303.31424999999996,164.011125,264.89,273.179,True,175.0
1703060769590.2012,280.0,1.0,308.5995,157.06725,268.99,268.27,True,175.0
1703060769593.7878,280.0,1.0,308.4975,154.30837499999998,268.967,266.385,True,175.0
1703060769599.6301,280.0,1.0,313.737375,155.103375,272.85,266.808,True,175.0
1703060769605.475,280.0,1.0,305.20687499999997,158.819625,266.418,269.554,True,175.0
1703060769608.619,280.0,1.0,302.643375,163.37475,264.398,272.757,True,175.0
1703060769614.905,280.0,1.0,298.44375,159.0195,261.325,269.858,True,175.0
1703060769618.027,280.0,1.0,304.6425,159.28349999999998,265.985,269.887,True,175.0
1703060769624.2078,280.0,1.0,294.20175,166.40400000000002,257.941,275.083,True,175.0
1703060769630.535,280.0,1.0,294.087375,161.72287500000002,257.965,271.837,True,175.0
1703060769634.158,280.0,1.0,303.08662499999997,171.14587500000002,264.569,278.127,True,175.0
1703060769639.852,280.0,1.0,307.64437499999997,159.163875,268.236,269.731,True,175.0
1703060769643.001,280.0,1.0,308.1405,159.58912500000002,268.599,270.011,True,175.0
1703060769649.248,280.0,1.0,307.419,163.5975,267.981,272.786,True,175.0
1703060769655.533,280.0,1.0,305.55375,162.916125,266.596,272.365,True,175.0
1703060769658.629,280.0,1.0,304.636125,156.96,266.027,268.291,True,175.0
1703060769664.8928,280.0,1.0,314.419875,164.14837500000002,273.199,272.982,True,175.0
1703060769668.0388,280.0,1.0,313.369875,165.71625,272.389,274.087,True,175.0
1703060769674.1948,280.0,1.0,310.38937500000003,167.82187499999998,270.125,275.619,True,175.0
1703060769680.5059,280.0,1.0,313.783125,164.484,272.719,273.229,True,175.0
1703060769683.747,280.0,1.0,309.000375,170.567625,269.032,277.556,True,175.0
1703060769690.06,280.0,1.0,311.146125,168.86475000000002,270.671,276.318,True,175.0
1703060769693.186,280.0,1.0,307.62149999999997,167.570625,268.055,275.522,True,175.0
1703060769699.2551,280.0,1.0,313.029,172.7715,272.008,278.964,True,175.0
1703060769705.644,280.0,1.0,305.38425,168.79424999999998,266.35,276.431,True,175.0
1703060769708.6548,280.0,1.0,310.27799999999996,168.91087499999998,270.021,276.374,True,175.0
1703060769715.074,280.0,1.0,305.754375,167.210625,266.66,275.325,True,175.0
1703060769718.007,280.0,1.0,303.64725,165.711,265.105,274.345,True,175.0
1703060769724.244,280.0,1.0,303.676125,168.702,265.065,276.415,True,175.0
1703060769731.25,280.0,1.0,308.03325,167.9685,268.356,275.786,True,175.0
1703060769735.103,280.0,1.0,314.67749999999995,163.7535,273.397,272.704,True,175.0
1703060769742.051,280.0,1.0,309.67725,171.297375,269.526,278.041,True,175.0
1703060769743.009,280.0,1.0,315.26849999999996,171.9615,273.695,278.339,True,175.0
1703060769749.262,280.0,1.0,310.70325,169.153125,270.335,276.529,True,175.0
1703060769755.494,280.0,1.0,308.65500000000003,165.77925,268.865,274.257,True,175.0
1703060769758.618,280.0,1.0,297.45187500000003,168.905625,260.353,276.732,True,175.0
1703060769764.8699,280.0,1.0,299.311125,167.37075000000002,261.796,275.614,True,175.0
1703060769767.9749,280.0,1.0,303.41962500000005,171.62775,264.811,278.453,True,175.0
1703060769774.324,280.0,1.0,306.41625000000005,173.28674999999998,267.036,279.517,True,175.0
1703060769780.686,280.0,1.0,312.336375,176.76225,271.418,281.75,True,175.0
1703060769783.657,280.0,1.0,306.89887500000003,177.211875,267.322,282.232,True,175.0
1703060769790.223,280.0,1.0,303.87937500000004,170.2935,265.185,277.513,True,175.0
1703060769793.042,280.0,1.0,303.474,169.558875,264.895,277.015,True,175.0
1703060769799.19,280.0,1.0,315.286875,170.074125,273.741,277.036,True,175.0
1703060769805.4731,280.0,1.0,305.983875,172.28925,266.731,278.837,True,175.0
1703060769808.89,280.0,1.0,304.269,175.283625,265.376,280.97,True,175.0
1703060769814.873,280.0,1.0,307.114875,177.0585,267.487,282.118,True,175.0
1703060769817.991,280.0,1.0,300.124875,178.724625,262.163,283.502,True,175.0
1703060769824.221,280.0,1.0,302.3662499999999,180.669375,263.823,284.791,True,175.0
1703060769830.539,280.0,1.0,303.45487499999996,163.56375,265.005,272.866,True,175.0
1703060769833.8599,280.0,1.0,308.649375,174.11625,268.7,280.026,True,175.0
1703060769839.919,280.0,1.0,306.28837500000003,172.79362500000002,266.95,279.178,True,175.0
1703060769843.331,280.0,1.0,308.59462499999995,171.4425,268.711,278.173,True,175.0
1703060769849.195,280.0,1.0,308.899125,167.887125,269.007,275.705,True,175.0
1703060769855.504,280.0,1.0,309.929625,173.1075,269.681,279.288,True,175.0
1703060769858.614,280.0,1.0,318.68174999999997,168.80475,276.287,276.067,True,175.0
1703060769864.864,280.0,1.0,307.77862500000003,180.371625,267.922,284.407,True,175.0
1703060769868.0469,280.0,1.0,310.41974999999996,177.66037500000002,269.963,282.434,True,175.0
1703060769874.2458,280.0,1.0,304.941,176.39175,265.861,281.721,True,175.0
1703060769880.4639,280.0,1.0,316.435875,172.550625,274.555,278.712,True,175.0
1703060769883.567,280.0,1.0,307.48125000000005,176.48024999999998,267.775,281.704,True,175.0
1703060769889.9248,280.0,1.0,319.247625,179.0595,276.542,283.128,True,175.0
1703060769896.099,280.0,1.0,302.57625,179.794875,264.0,284.172,True,175.0
1703060769899.1702,280.0,1.0,308.43037499999997,179.42475000000002,268.432,283.725,True,175.0
1703060769905.474,280.0,1.0,310.433625,172.15800000000002,270.077,278.615,True,175.0
1703060769908.678,280.0,1.0,308.813625,177.88275000000002,268.751,282.639,True,175.0
1703060769914.892,280.0,1.0,306.25725,177.55575000000002,266.831,282.492,True,175.0
1703060769921.101,280.0,1.0,314.66625,174.38025000000002,273.203,280.029,True,175.0
1703060769924.194,280.0,1.0,308.53725000000003,176.731875,268.565,281.847,True,175.0
1703060769930.473,280.0,1.0,306.37537499999996,180.498,266.861,284.541,True,175.0
1703060769933.741,280.0,1.0,307.87125,177.47775,268.049,282.387,True,175.0
1703060769939.9219,280.0,1.0,307.405875,175.420875,267.739,280.97,True,175.0
1703060769946.103,280.0,1.0,307.58325,173.53799999999998,267.91,279.656,True,175.0
1703060769949.474,280.0,1.0,311.154,174.06375000000003,270.581,279.914,True,175.0
1703060769956.126,280.0,1.0,320.3445,172.128375,277.468,278.307,True,175.0
1703060769958.655,280.0,1.0,312.40762499999994,178.293,271.443,282.811,True,175.0
1703060769964.8928,280.0,1.0,312.637125,169.968375,271.766,277.038,True,175.0
1703060769971.438,280.0,1.0,319.31362500000006,177.52912500000002,276.615,282.066,True,175.0
1703060769974.5469,280.0,1.0,318.94687500000003,174.09562499999998,276.398,279.704,True,175.0
1703060769980.4968,280.0,1.0,311.92762500000003,172.87275,271.182,279.066,True,175.0
1703060769983.724,280.0,1.0,321.980625,163.285875,278.815,272.195,True,175.0
1703060769989.888,280.0,1.0,317.130375,168.697125,275.137,276.036,True,175.0
1703060769996.152,280.0,1.0,317.19225,166.407375,275.221,274.46,True,175.0
1703060769999.282,280.0,1.0,310.738875,174.1125,270.269,279.961,True,175.0
1703060770005.4631,280.0,1.0,310.04099999999994,175.44,269.72,280.903,True,175.0
1703060770008.906,280.0,1.0,318.390375,168.59324999999998,276.074,275.929,True,175.0
1703060770014.968,280.0,1.0,314.209125,177.165375,272.813,281.972,True,175.0
1703060770021.212,280.0,1.0,308.391,176.4165,268.461,281.632,True,175.0
1703060770025.148,280.0,1.0,306.50775000000004,176.52262499999998,267.04,281.764,True,175.0
1703060770031.004,280.0,1.0,307.85549999999995,182.221125,267.944,285.696,True,175.0
1703060770033.722,280.0,1.0,311.823,179.3595,270.985,283.572,True,175.0
1703060770039.879,280.0,1.0,319.213875,173.26274999999998,276.61,279.122,True,175.0
1703060770046.119,280.0,1.0,321.34725,167.16225000000003,278.288,274.866,True,175.0
1703060770049.881,280.0,1.0,311.1855,177.805875,270.535,282.511,True,175.0
1703060770055.676,280.0,1.0,310.381125,172.34925,270.034,278.749,True,175.0
1703060770058.647,280.0,1.0,306.337125,170.93475,267.024,277.887,True,175.0
1703060770064.8918,280.0,1.0,314.40337500000004,170.97,273.067,277.679,True,175.0
1703060770074.26,280.0,1.0,311.68087499999996,169.00799999999998,271.069,276.402,True,175.0
1703060770080.503,280.0,1.0,315.353625,173.215875,273.737,279.203,True,175.0
1703060770083.578,280.0,1.0,311.963625,182.20837500000002,271.038,285.552,True,175.0
1703060770089.8591,280.0,1.0,310.423875,178.050375,269.958,282.705,True,175.0
1703060770096.1118,280.0,1.0,315.00675,180.18,273.356,284.04,True,175.0
1703060770099.1719,280.0,1.0,308.21925,171.848625,268.421,278.466,True,175.0
1703060770106.123,280.0,1.0,319.13474999999994,169.269,276.616,276.373,True,175.0
1703060770108.782,280.0,1.0,314.241,162.34425,273.097,271.749,True,175.0
1703060770115.856,280.0,1.0,307.48312500000003,171.48,267.875,278.232,True,175.0
1703060770121.129,280.0,1.0,307.25174999999996,172.82737500000002,267.674,279.173,True,175.0
1703060770124.213,280.0,1.0,306.24825,172.381125,266.928,278.893,True,175.0
1703060770130.5159,280.0,1.0,297.4215,171.208875,260.277,278.337,True,175.0
1703060770134.1838,280.0,1.0,313.52175,171.382875,272.401,277.99,True,175.0
1703060770139.847,280.0,1.0,310.064625,169.531875,269.849,276.809,True,175.0
1703060770146.114,280.0,1.0,307.9305,175.9305,268.124,281.308,True,175.0
1703060770149.202,280.0,1.0,303.725625,176.70974999999999,264.936,281.981,True,175.0
1703060770155.858,280.0,1.0,301.61062499999997,170.45250000000001,263.469,277.688,True,175.0
1703060770158.665,280.0,1.0,303.3465,172.03574999999998,264.747,278.738,True,175.0
1703060770165.014,280.0,1.0,300.89775,169.60875000000001,262.948,277.123,True,175.0
1703060770171.146,280.0,1.0,318.97275,174.26212500000003,276.415,279.818,True,175.0
1703060770174.656,280.0,1.0,307.66575,173.876625,267.965,279.889,True,175.0
1703060770180.513,280.0,1.0,300.515625,177.133125,262.495,282.377,True,175.0
1703060770183.669,280.0,1.0,307.928625,174.01725000000002,268.16,279.979,True,175.0
1703060770190.048,280.0,1.0,311.937375,173.55675,271.177,279.54,True,175.0
1703060770196.093,280.0,1.0,308.10450000000003,176.14875,268.251,281.455,True,175.0
1703060770199.2148,280.0,1.0,313.085625,177.22087499999998,271.971,282.046,True,175.0
1703060770205.684,280.0,1.0,305.833125,174.897,266.564,280.653,True,175.0
1703060770208.596,280.0,1.0,309.753375,168.22199999999998,269.641,275.913,True,175.0
1703060770214.861,280.0,1.0,301.705875,167.3085,263.608,275.504,True,175.0
1703060770221.143,280.0,1.0,304.3305,168.471375,265.563,276.237,True,175.0
1703060770224.343,280.0,1.0,299.140125,177.027,261.452,282.346,True,175.0
1703060770230.539,280.0,1.0,292.6185,171.287625,256.618,278.532,True,175.0
1703060770233.9998,280.0,1.0,294.292125,168.18525000000002,257.968,276.32,True,175.0
1703060770239.8337,280.0,1.0,299.409,174.05925000000002,261.723,280.265,True,175.0
1703060770246.546,280.0,1.0,296.38575000000003,174.77212500000002,259.408,280.855,True,175.0
1703060770249.253,280.0,1.0,300.729,176.391,262.673,281.852,True,175.0
1703060770255.5059,280.0,1.0,295.718625,174.26475000000002,258.912,280.52,True,175.0
1703060770258.6409,280.0,1.0,292.251,172.37437500000001,256.311,279.303,True,175.0
1703060770264.832,280.0,1.0,304.75312499999995,175.8045,265.731,281.318,True,175.0
1703060770271.169,280.0,1.0,301.821375,178.32,263.46,283.165,True,175.0
1703060770274.443,280.0,1.0,298.42350000000005,170.991375,261.043,278.156,True,175.0
1703060770280.5361,280.0,1.0,298.346625,180.747375,260.765,284.978,True,175.0
1703060770283.662,280.0,1.0,300.756375,174.05775,262.744,280.223,True,175.0
1703060770289.8398,280.0,1.0,299.26425,181.48125,261.447,285.462,True,175.0
1703060770296.103,280.0,1.0,296.97037500000005,172.580625,259.903,279.306,True,175.0
1703060770299.319,280.0,1.0,300.016125,176.075625,262.139,281.654,True,175.0
1703060770308.647,280.0,1.0,304.61924999999997,180.17475000000002,265.54,284.372,True,175.0
1703060770314.8948,280.0,1.0,302.240625,176.389875,263.819,281.804,True,175.0
1703060770321.15,280.0,1.0,305.37974999999994,182.1675,266.074,285.741,True,175.0
1703060770324.246,280.0,1.0,301.812,178.560375,263.447,283.334,True,175.0
1703060770330.54,280.0,1.0,302.63175,177.5805,264.09,282.623,True,175.0
1703060770333.9788,280.0,1.0,295.98337499999997,181.409625,258.947,285.521,True,175.0
1703060770340.0142,280.0,1.0,315.02737499999995,178.801125,273.396,283.082,True,175.0
1703060770346.181,280.0,1.0,304.70025,183.845625,265.525,286.939,True,175.0
1703060770350.578,280.0,1.0,309.08025000000004,182.50125,268.862,285.851,True,175.0
1703060770355.522,280.0,1.0,311.00512499999996,184.53449999999998,270.274,287.208,True,175.0
1703060770358.6929,280.0,1.0,293.678625,187.55700000000002,257.036,289.935,True,175.0
1703060770364.853,280.0,1.0,301.48387499999995,184.00050000000002,263.081,287.156,True,175.0
1703060770371.324,280.0,1.0,306.363375,177.29325,266.916,282.305,True,175.0
1703060770374.2222,280.0,1.0,300.214875,180.843375,262.185,284.984,True,175.0
1703060770380.509,280.0,1.0,305.8845,180.635625,266.487,284.653,True,175.0
1703060770383.6501,280.0,1.0,305.35012500000005,182.83950000000002,266.038,286.212,True,175.0
1703060770390.056,280.0,1.0,301.116,182.8095,262.827,286.333,True,175.0
1703060770396.1958,280.0,1.0,302.562,186.34275,263.85,288.765,True,175.0
1703060770399.274,280.0,1.0,305.17237500000005,187.47975,265.808,289.473,True,175.0
1703060770405.8308,280.0,1.0,303.790875,175.381125,265.013,281.053,True,175.0
1703060770408.826,280.0,1.0,312.93149999999997,182.514375,271.759,285.733,True,175.0
1703060770414.928,280.0,1.0,308.62875,178.04699999999997,268.608,282.759,True,175.0
1703060770422.433,280.0,1.0,307.94849999999997,183.079125,267.997,286.293,True,175.0
1703060770424.672,280.0,1.0,308.34675000000004,182.30100000000002,268.313,285.736,True,175.0
1703060770430.8948,280.0,1.0,306.92325000000005,184.6155,267.192,287.403,True,175.0
1703060770433.771,280.0,1.0,307.89075,184.53449999999998,267.925,287.313,True,175.0
1703060770439.832,280.0,1.0,314.952375,185.598375,273.221,287.816,True,175.0
1703060770446.2,280.0,1.0,314.43075,189.374625,272.762,290.475,True,175.0
1703060770449.252,280.0,1.0,311.295375,186.0615,270.464,288.265,True,175.0
1703060770455.501,280.0,1.0,310.79362499999996,187.58175,270.057,289.347,True,175.0
1703060770458.6638,280.0,1.0,308.668125,187.98112500000002,268.445,289.702,True,175.0
1703060770465.033,280.0,1.0,308.00325,190.935,267.884,291.802,True,175.0
1703060770471.1428,280.0,1.0,310.631625,191.2695,269.865,291.941,True,175.0
1703060770474.668,280.0,1.0,316.4535,189.95625,274.271,290.81,True,175.0
1703060770480.5251,280.0,1.0,312.74962500000004,186.792375,271.545,288.727,True,175.0
1703060770483.6501,280.0,1.0,307.027875,192.982125,267.104,293.279,True,175.0
1703060770489.8098,280.0,1.0,304.86150000000004,189.003375,265.541,290.556,True,175.0
1703060770496.1448,280.0,1.0,308.89575,192.84487500000003,268.522,293.113,True,175.0
1703060770499.585,280.0,1.0,304.6245,190.64325,265.327,291.719,True,175.0
1703060770505.878,280.0,1.0,299.646375,185.30475,261.653,288.136,True,175.0
1703060770508.652,280.0,1.0,309.327375,186.564,268.97,288.685,True,175.0
1703060770514.846,280.0,1.0,305.17762500000003,184.01887499999998,265.883,287.044,True,175.0
1703060770521.1348,280.0,1.0,298.992,186.5355,261.127,289.026,True,175.0
1703060770524.38,280.0,1.0,299.30925,183.769875,261.431,287.068,True,175.0
1703060770530.518,280.0,1.0,298.000875,190.677375,260.275,291.986,True,175.0
1703060770534.0889,280.0,1.0,301.619625,193.992,262.967,294.196,True,175.0
1703060770539.804,280.0,1.0,297.693375,191.127,260.03,292.315,True,175.0
1703060770546.1628,280.0,1.0,302.53800000000007,186.221625,263.834,288.681,True,175.0
1703060770549.261,280.0,1.0,305.090625,183.136875,265.836,286.429,True,175.0
1703060770556.16,280.0,1.0,300.74475,191.575125,262.352,292.519,True,175.0
1703060770561.764,280.0,1.0,301.3215,190.001625,262.827,291.387,True,175.0
1703060770564.897,280.0,1.0,299.909625,189.45525,261.762,291.052,True,175.0
1703060770571.1719,280.0,1.0,301.494375,190.15574999999998,262.955,291.489,True,175.0
1703060770574.241,280.0,1.0,299.355,192.73799999999997,261.264,293.394,True,175.0
1703060770580.601,280.0,1.0,302.890875,187.98375000000001,264.065,289.908,True,175.0
1703060770586.873,280.0,1.0,305.227875,191.73,265.763,292.463,True,175.0
1703060770590.316,280.0,1.0,304.1025,187.82137500000002,264.989,289.751,True,175.0
1703060770596.118,280.0,1.0,301.62975,186.35625,263.141,288.807,True,175.0
1703060770599.257,280.0,1.0,304.4445,191.401875,265.174,292.261,True,175.0
1703060770605.539,280.0,1.0,301.421625,193.14562499999997,262.834,293.605,True,175.0
1703060770611.764,280.0,1.0,303.29325,194.90175000000002,264.224,294.776,True,175.0
1703060770614.8381,280.0,1.0,302.1555,196.12650000000002,263.33,295.687,True,175.0
1703060770621.184,280.0,1.0,303.00637500000005,188.67675,264.138,290.392,True,175.0
1703060770624.312,280.0,1.0,301.934625,191.731875,263.256,292.586,True,175.0
1703060770630.535,280.0,1.0,298.23787500000003,186.0285,260.562,288.695,True,175.0
1703060770636.816,280.0,1.0,294.09225,191.64675,257.255,292.817,True,175.0
1703060770640.1008,280.0,1.0,298.173375,186.598875,260.5,289.099,True,175.0
1703060770646.388,280.0,1.0,300.7815,189.05587500000001,262.436,290.739,True,175.0
1703060770649.2732,280.0,1.0,304.186125,194.104125,264.921,294.178,True,175.0
1703060770655.5378,280.0,1.0,304.50075,188.75325,265.272,290.393,True,175.0
1703060770662.451,280.0,1.0,303.43275,188.89575,264.458,290.531,True,175.0
1703060770665.111,280.0,1.0,300.259125,184.882125,262.129,287.818,True,175.0
1703060770672.908,280.0,1.0,299.22675,184.222875,261.358,287.39,True,175.0
1703060770674.2368,280.0,1.0,297.928125,185.40337499999998,260.34,288.265,True,175.0
1703060770680.5908,280.0,1.0,300.76500000000004,186.728625,262.474,289.1,True,175.0
1703060770686.7468,280.0,1.0,308.708625,188.626125,268.463,290.153,True,175.0
1703060770689.811,280.0,1.0,306.89099999999996,190.541625,267.049,291.565,True,175.0
1703060770696.2817,280.0,1.0,309.333375,184.40925,269.016,287.177,True,175.0
1703060770699.245,280.0,1.0,308.68425,184.25662499999999,268.53,287.092,True,175.0
1703060770706.771,280.0,1.0,306.162,186.895875,266.57,289.028,True,175.0
1703060770711.862,280.0,1.0,301.825875,186.82275,263.28,289.129,True,175.0
1703060770714.865,280.0,1.0,305.14912499999997,183.655875,265.869,286.791,True,175.0
1703060770721.163,280.0,1.0,300.0435,182.55599999999998,262.017,286.191,True,175.0
1703060770724.325,280.0,1.0,304.314,191.94525000000002,265.064,292.649,True,175.0
1703060770730.72,280.0,1.0,298.374375,195.285,260.456,295.236,True,175.0
1703060770736.738,280.0,1.0,300.153375,187.083,262.0,289.371,True,175.0
1703060770739.867,280.0,1.0,303.412125,192.453375,264.367,293.041,True,175.0
1703060770746.1619,280.0,1.0,303.71512500000006,188.42625,264.682,290.191,True,175.0
1703060770750.228,280.0,1.0,304.7685,189.77025,265.454,291.099,True,175.0
1703060770755.575,280.0,1.0,300.08025000000004,190.76062499999998,261.863,291.968,True,175.0
1703060770761.772,280.0,1.0,299.7555,192.15825,261.584,292.968,True,175.0
1703060770765.296,280.0,1.0,304.86825000000005,193.9815,265.443,294.066,True,175.0
1703060770771.156,280.0,1.0,307.53375000000005,187.10925000000003,267.604,289.13,True,175.0
1703060770774.242,280.0,1.0,305.113125,188.8035,265.736,290.406,True,175.0
1703060770780.6511,280.0,1.0,308.66324999999995,190.456875,268.393,291.441,True,175.0
1703060770786.7578,280.0,1.0,311.310375,182.140875,270.548,285.526,True,175.0
1703060770791.155,280.0,1.0,307.848,183.580125,267.912,286.647,True,175.0
1703060770796.773,280.0,1.0,307.4355,186.80025,267.536,288.917,True,175.0
1703060770799.31,280.0,1.0,307.37325000000004,187.059375,267.484,289.101,True,175.0
1703060770805.927,280.0,1.0,311.197875,183.929625,270.43,286.778,True,175.0
1703060770811.741,280.0,1.0,307.42462499999993,184.70137499999998,267.57,287.446,True,175.0
1703060770814.848,280.0,1.0,311.38387500000005,182.81362499999997,270.591,285.993,True,175.0
1703060770821.177,280.0,1.0,314.49825000000004,184.0515,272.907,286.753,True,175.0
1703060770824.259,280.0,1.0,319.209375,193.30725,276.281,293.056,True,175.0
1703060770830.473,280.0,1.0,312.02062499999994,189.6375,270.943,290.745,True,175.0
1703060770836.701,280.0,1.0,313.40475,187.296375,272.028,289.056,True,175.0
1703060770839.832,280.0,1.0,309.162,191.260125,268.754,291.988,True,175.0
1703060770846.1157,280.0,1.0,315.58575,189.97125,273.619,290.851,True,175.0
1703060770850.3062,280.0,1.0,305.07487499999996,187.10287499999998,265.742,289.212,True,175.0
1703060770855.5872,280.0,1.0,304.92,193.74825,265.487,293.899,True,175.0
1703060770861.8928,280.0,1.0,302.223375,191.27212500000002,263.486,292.251,True,175.0
1703060770865.0828,280.0,1.0,286.58925,187.566,251.572,290.195,True,175.0
1703060770871.1182,280.0,1.0,291.739125,189.89249999999998,255.487,291.659,True,175.0
1703060770874.697,280.0,1.0,292.34475000000003,195.50549999999998,255.815,295.626,True,175.0
1703060770880.554,280.0,1.0,298.24725,198.65400000000002,260.281,297.636,True,175.0
1703060770887.208,280.0,1.0,298.50637500000005,194.87025,260.567,294.937,True,175.0
1703060770890.057,280.0,1.0,298.9035,195.43275,260.858,295.321,True,175.0
1703060770896.211,280.0,1.0,298.66387499999996,201.03900000000002,260.546,299.318,True,175.0
1703060770899.814,280.0,1.0,293.50275,202.541625,256.535,300.604,True,175.0
1703060770905.4312,280.0,1.0,297.491625,195.285375,259.779,295.271,True,175.0
1703060770911.7588,280.0,1.0,297.783,202.866,259.827,300.658,True,175.0
1703060770917.182,280.0,1.0,299.055,190.85399999999998,261.077,292.072,True,175.0
1703060770921.727,280.0,1.0,309.4815,193.764375,268.948,293.739,True,175.0
1703060770924.47,280.0,1.0,309.34875,195.534,268.813,294.992,True,175.0
1703060770930.639,280.0,1.0,308.629875,189.21975,268.392,290.573,True,175.0
1703060770936.7449,280.0,1.0,303.759375,194.773125,264.582,294.667,True,175.0
1703060770939.833,280.0,1.0,302.88075,198.754875,263.827,297.523,True,175.0
1703060770946.1099,280.0,1.0,293.262375,202.25024999999997,256.357,300.405,True,175.0
1703060770949.219,280.0,1.0,295.45687499999997,202.35,258.048,300.386,True,175.0
1703060770955.5068,280.0,1.0,296.165625,203.42587500000002,258.569,301.126,True,175.0
1703060770961.7458,280.0,1.0,299.88075000000003,209.27325000000002,261.295,305.154,True,175.0
1703060770964.8188,280.0,1.0,304.384875,208.65412499999996,264.766,304.514,True,175.0
1703060770971.1418,280.0,1.0,299.951625,209.86462500000002,261.336,305.575,True,175.0
1703060770974.269,300.0,1.0,305.874375,211.71375,309.469,123.562,True,164.0
1703060770980.5,300.0,1.0,310.06575,212.44537499999998,313.717,124.564,True,164.0
1703060770991.167,300.0,1.0,305.62725,211.898625,309.181,123.748,True,164.0
1703060770996.205,300.0,1.0,309.563625,207.69037500000002,313.978,119.429,True,164.0
1703060770999.414,300.0,1.0,303.640125,209.179875,307.552,120.72,True,164.0
1703060771005.427,300.0,1.0,305.866875,206.511,310.317,117.964,True,164.0
1703060771011.743,300.0,1.0,309.274125,206.91412499999998,313.805,118.579,True,164.0
1703060771014.839,300.0,1.0,305.54775,201.22462500000003,310.855,112.247,True,164.0
1703060771021.139,300.0,1.0,301.19100000000003,201.86399999999998,306.19,112.698,True,164.0
1703060771024.246,300.0,1.0,307.354875,202.03650000000002,312.609,113.222,True,164.0
1703060771030.597,300.0,1.0,311.5665,198.03112499999997,317.665,109.135,True,164.0
1703060771036.991,300.0,1.0,311.08500000000004,198.01725000000002,317.165,109.093,True,164.0
1703060771040.0059,300.0,1.0,312.369375,198.35137500000002,318.448,109.525,True,164.0
1703060771047.23,300.0,1.0,307.04587499999997,201.15075000000002,312.432,112.25,True,164.0
1703060771050.439,300.0,1.0,310.84499999999997,200.2395,316.546,111.476,True,164.0
1703060771055.501,300.0,1.0,304.043625,202.704375,309.038,113.762,True,164.0
1703060771062.202,300.0,1.0,306.98812499999997,199.249875,312.686,110.195,True,164.0
1703060771064.9219,300.0,1.0,309.502875,196.04025000000001,315.843,106.87,True,164.0
1703060771071.1719,300.0,1.0,313.07325000000003,200.239125,318.867,111.599,True,164.0
1703060771074.501,300.0,1.0,310.47187499999995,199.063875,316.352,110.188,True,164.0
1703060771080.4858,300.0,1.0,306.08662499999997,202.780125,311.161,113.955,True,164.0
1703060771086.761,300.0,1.0,305.94825,194.556,312.375,105.064,True,164.0
1703060771089.922,300.0,1.0,301.932,201.84375,306.97,112.717,True,164.0
1703060771096.147,300.0,1.0,304.44825,203.07450000000003,309.4,114.183,True,164.0
1703060771099.2761,300.0,1.0,299.994,198.486375,305.49,108.979,True,164.0
1703060771105.4568,300.0,1.0,300.783,195.375,306.829,105.655,True,164.0
1703060771111.758,300.0,1.0,300.1845,186.10387500000002,307.729,95.56,True,164.0
1703060771114.8848,300.0,1.0,296.470125,192.34125,302.797,102.117,True,164.0
1703060771121.177,300.0,1.0,301.73775,200.96099999999998,306.911,111.752,True,164.0
1703060771124.4019,300.0,1.0,307.40025,188.554875,314.888,98.65,True,164.0
1703060771131.103,300.0,1.0,312.638625,193.211625,319.583,103.994,True,164.0
1703060771137.14,300.0,1.0,308.668125,188.69025,316.191,98.872,True,164.0
1703060771140.284,300.0,1.0,307.33124999999995,194.33025,313.858,104.899,True,164.0
1703060771146.191,300.0,1.0,305.532375,195.68062500000002,311.754,106.257,True,164.0
1703060771149.3608,300.0,1.0,310.14825,194.224875,316.818,104.946,True,164.0
1703060771155.489,300.0,1.0,307.807125,194.83350000000002,314.272,105.47,True,164.0
1703060771162.203,300.0,1.0,308.897625,193.6365,315.61,104.238,True,164.0
1703060771164.879,300.0,1.0,309.072375,197.2065,315.2,108.105,True,164.0
1703060771174.212,300.0,1.0,304.473,196.34924999999998,310.535,106.92,True,164.0
1703060771180.4832,300.0,1.0,308.47537500000004,197.8485,314.471,108.765,True,164.0
1703060771186.7239,300.0,1.0,303.51975,200.42587500000002,308.865,111.273,True,164.0
1703060771189.802,300.0,1.0,300.09187499999996,201.552,305.089,112.3,True,164.0
1703060771196.0771,300.0,1.0,298.92525,196.144125,304.753,106.383,True,164.0
1703060771199.2468,300.0,1.0,302.609625,198.868875,308.169,109.539,True,164.0
1703060771205.4568,300.0,1.0,303.514125,198.51112500000002,309.175,109.203,True,164.0
1703060771211.777,300.0,1.0,304.44675,195.647625,310.623,106.159,True,164.0
